neighbourhood,name,href,rating,category
Ang Mo Kio,Nakhon Kitchen,https://s3-media0.fl.yelpcdn.com/bphoto/xWqGu40EsKD7h-2k6-mGoA/348s.jpg,2 star rating,['Thai']
Ang Mo Kio,Platform 1094,https://s3-media0.fl.yelpcdn.com/bphoto/KP4jyDnMywQI3qgnfMFWYg/348s.jpg,3.5 star rating,['Themed Cafes']
Ang Mo Kio,Thai’d Me UP,https://s3-media0.fl.yelpcdn.com/bphoto/icvgPbpD-GocpT7ODADwuw/348s.jpg,4 star rating,['Thai']
Ang Mo Kio,The Clueless Goat,https://s3-media0.fl.yelpcdn.com/bphoto/lg3GV-A6GhzSHosJ10VncQ/348s.jpg,4 star rating,"['Coffee & Tea', 'Breakfast & Brunch']"
Ang Mo Kio,Platform 1094,https://s3-media0.fl.yelpcdn.com/bphoto/KP4jyDnMywQI3qgnfMFWYg/348s.jpg,3.5 star rating,['Themed Cafes']
Ang Mo Kio,Lao Zhong Zhong Eating House,https://s3-media0.fl.yelpcdn.com/bphoto/lIpy43yUtyT67ra857-mnA/348s.jpg,4 star rating,['Singaporean']
Ang Mo Kio,Thohirah Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/fHOce1mz5ObJg3CCzzS9-A/348s.jpg,4.5 star rating,['Asian Fusion']
Ang Mo Kio,Wee Nam Kee Chicken Rice,https://s3-media0.fl.yelpcdn.com/bphoto/N7d5snBlYA_G4M7PwmtWIw/348s.jpg,4.5 star rating,"['Chicken Shop', 'Hainan']"
Ang Mo Kio,My Little Spanish Place,https://s3-media0.fl.yelpcdn.com/bphoto/eQ6ou02I0rf9d3kqW6UlFA/348s.jpg,4 star rating,['Spanish']
Ang Mo Kio,WellSmoocht,https://s3-media0.fl.yelpcdn.com/bphoto/V5uC3svmc-jljBm-8UghrQ/348s.jpg,4 star rating,"['Desserts', 'Vegan', 'Cafes']"
Ang Mo Kio,Once Upon A Thyme,https://s3-media0.fl.yelpcdn.com/bphoto/XdpxQgWaJn8RInxB0G_p4Q/348s.jpg,4.5 star rating,"['Street Vendors', 'Italian']"
Ang Mo Kio,Mustard Seed,https://s3-media0.fl.yelpcdn.com/bphoto/D0lTl0f0iuurH2T3QCB3Mw/348s.jpg,5 star rating,"['Japanese', 'Singaporean']"
Ang Mo Kio,Banh Mi 888,https://s3-media0.fl.yelpcdn.com/bphoto/YNE2RbNA0Imsr2lBLSmyfw/348s.jpg,3.5 star rating,['Vietnamese']
Ang Mo Kio,The Good Trio,https://s3-media0.fl.yelpcdn.com/bphoto/oQLYzAzxhrTzmBdbhOQ0cg/348s.jpg,4 star rating,['Chinese']
Ang Mo Kio,The Clueless Goat,https://s3-media0.fl.yelpcdn.com/bphoto/lg3GV-A6GhzSHosJ10VncQ/348s.jpg,4 star rating,"['Coffee & Tea', 'Breakfast & Brunch']"
Ang Mo Kio,My Little Spanish Place,https://s3-media0.fl.yelpcdn.com/bphoto/eQ6ou02I0rf9d3kqW6UlFA/348s.jpg,4 star rating,['Spanish']
Ang Mo Kio,Orchid Live Seafood,https://s3-media0.fl.yelpcdn.com/bphoto/wQHiEVAwZpYcISrGCS4cZA/348s.jpg,4.5 star rating,['Seafood']
Ang Mo Kio,S-11 Food Centre,https://s3-media0.fl.yelpcdn.com/bphoto/0mh5a5oXpxX54ni8NNiV6g/348s.jpg,4 star rating,"['Local Flavor', 'Asian Fusion']"
Ang Mo Kio,Sun Ray Cafe,https://s3-media0.fl.yelpcdn.com/bphoto/1AZj4UthkTL1hqBTgBb65Q/348s.jpg,4 star rating,['Cafes']
Ang Mo Kio,Yaki Yaki Bo Teppanyaki Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/Yr3RCAu7o6Ebmw7LJVv7og/348s.jpg,4.5 star rating,['Japanese']
Ang Mo Kio,Jai’s Thai-Vientiane Cuisine,https://s3-media0.fl.yelpcdn.com/bphoto/gKJPXEH_8Oheb9DmCSv6dg/348s.jpg,5 star rating,['Thai']
Ang Mo Kio,Takagi Ramen,https://s3-media0.fl.yelpcdn.com/bphoto/yU8jeUzfrsMJw-T8UxpQWg/348s.jpg,3 star rating,['Ramen']
Ang Mo Kio,Two Chefs Eating Place,https://s3-media0.fl.yelpcdn.com/bphoto/w9-Nx_ewwhbgdCeqQDG-Wg/348s.jpg,3 star rating,['Chinese']
Ang Mo Kio,928 Ngee Fou Restaurant Ampang Yong Tau Fou,https://s3-media0.fl.yelpcdn.com/bphoto/TFZ1lF8p5nPpfzp4prBlwQ/348s.jpg,4 star rating,['Asian Fusion']
Ang Mo Kio,Iskina Cebu,https://s3-media0.fl.yelpcdn.com/bphoto/kiSRSl41ymQcEJlxblYKBA/348s.jpg,4 star rating,"['Filipino', 'Asian Fusion']"
Ang Mo Kio,Mr Teh Tarik,https://s3-media0.fl.yelpcdn.com/bphoto/vM17mLIMKvf3whKiLiQPig/348s.jpg,3.5 star rating,['Halal']
Ang Mo Kio,Yummy Seoul,https://s3-media0.fl.yelpcdn.com/bphoto/dTrnnEk0wHmAW6TIqXqvCQ/348s.jpg,2 star rating,"['Korean', 'Seafood', 'Noodles']"
Ang Mo Kio,King’s Laksa Steamboat,https://s3-media0.fl.yelpcdn.com/bphoto/t1kDD4A7jneam9VtteE8XA/348s.jpg,5 star rating,"['Hot Pot', 'Buffets', 'Noodles']"
Ang Mo Kio,Liang Kee Teochew,https://s3-media0.fl.yelpcdn.com/bphoto/L0TuqX6uolIe2Gn6wvbNhw/348s.jpg,3.5 star rating,['Asian Fusion']
Ang Mo Kio,Wah Kee Big Prawn Noodles,https://s3-media0.fl.yelpcdn.com/bphoto/02wUHH-98dq8ySRR_VPKMw/348s.jpg,4 star rating,"['Chinese', 'Food Stands']"
Ang Mo Kio,Hong Sheng Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/M7L6v0Lw5hH3SzSKsWzkcg/348s.jpg,4.5 star rating,['Chinese']
Ang Mo Kio,Quality Cafe,https://s3-media0.fl.yelpcdn.com/bphoto/VxJ-uWWsE6dpTdYs1rhdtA/348s.jpg,4 star rating,['Buffets']
Ang Mo Kio,Old Lai Huat Seafood,https://s3-media0.fl.yelpcdn.com/bphoto/4MgPnt4cNmK_jb5GrUZAng/348s.jpg,4 star rating,['Restaurants']
Ang Mo Kio,Lai Heng Fried Kway Teow,https://s3-media0.fl.yelpcdn.com/bphoto/qrP25vJ_RcRfisOmK04BdA/348s.jpg,5 star rating,['Chinese']
Ang Mo Kio,Fratini La Trattoria,https://s3-media0.fl.yelpcdn.com/bphoto/PeygS0oxFdKgF1c-Bicmeg/348s.jpg,4.5 star rating,['Italian']
Ang Mo Kio,Uncle Leong Seafood,https://s3-media0.fl.yelpcdn.com/bphoto/rRbelLvpa0Zm5Kd5NAH3Tg/348s.jpg,4 star rating,['Seafood']
Ang Mo Kio,Truly Test Kitchen,https://s3-media0.fl.yelpcdn.com/bphoto/Iw40SUWb2oIqFGVDHim9uA/348s.jpg,2.5 star rating,"['Singaporean', 'Chinese']"
Ang Mo Kio,Authentic Taiwan Cuisine,https://s3-media0.fl.yelpcdn.com/bphoto/jvP8LQKffv3gSANJp9to3w/348s.jpg,1.5 star rating,['Taiwanese']
Ang Mo Kio,Plain Jane,https://s3-media0.fl.yelpcdn.com/bphoto/2XBKSHxtbuDdcYN-iwCWIw/348s.jpg,,['Cafes']
Ang Mo Kio,La Pizzaiola,https://s3-media0.fl.yelpcdn.com/bphoto/ybhtuLkA6zxatcqFdOOXpw/348s.jpg,4.5 star rating,"['Italian', 'Salad', 'Wine Bars']"
Ang Mo Kio,McDonald’s,https://s3-media0.fl.yelpcdn.com/bphoto/VjY9htnENoZ3xNUMq8T76Q/348s.jpg,4 star rating,"['Fast Food', 'Burgers']"
Ang Mo Kio,La Pizzaiola,https://s3-media0.fl.yelpcdn.com/bphoto/to3Dl_jWzWd0Cn8ud5vqkg/348s.jpg,4 star rating,"['Italian', 'Pizza']"
Ang Mo Kio,Botanico,https://s3-media0.fl.yelpcdn.com/bphoto/zaWPkhor_lz1q4LBLMb7VA/348s.jpg,4.5 star rating,['Modern European']
Ang Mo Kio,So Good,https://s3-media0.fl.yelpcdn.com/bphoto/4CdPDcK5y9iUdI6Vte1dZg/348s.jpg,1 star rating,['Cantonese']
Ang Mo Kio,Lola’s Cafe,https://s3-media0.fl.yelpcdn.com/bphoto/iuQkBUrvQ5Y4FGKcIlkFfA/348s.jpg,3.5 star rating,"['Cafes', 'Breakfast & Brunch']"
Ang Mo Kio,Meat N Malts,https://s3-media0.fl.yelpcdn.com/bphoto/GlzGt3J7acjiDe5kXDpK7A/348s.jpg,4 star rating,"['Bars', 'American (Traditional)']"
Ang Mo Kio,Ng Ah Sio Bak Kut Teh,https://s3-media0.fl.yelpcdn.com/bphoto/1hkHnFRIhNRvna5O6RKJZg/348s.jpg,4 star rating,['Chinese']
Ang Mo Kio,Yaowarat Seafood,https://s3-media0.fl.yelpcdn.com/bphoto/sURMsVeeLUvIzsYhorn-lA/348s.jpg,4 star rating,"['Seafood', 'Thai', 'Chinese']"
Ang Mo Kio,Penang Traditional Food,https://s3-media0.fl.yelpcdn.com/bphoto/sWKI3tT5lJcVU9oScerLrw/348s.jpg,3 star rating,['Malaysian']
Ang Mo Kio,Mapo Doufu Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/ElN32tFAmU4KfjTAj9jlXg/348s.jpg,4 star rating,['Asian Fusion']
Ang Mo Kio,Shi Mei Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/eRXEGCBRnBCIzOaSDucXpw/348s.jpg,3.5 star rating,['Chinese']
Ang Mo Kio,Himalaya Kitchen,https://s3-media0.fl.yelpcdn.com/bphoto/puLYVqbznx6o6BZdOOn5FA/348s.jpg,,"['Himalayan/Nepalese', 'Vegetarian', 'Indian']"
Ang Mo Kio,Amber Ember,https://s3-media0.fl.yelpcdn.com/bphoto/DsTZlFKPu2JJRvDD1BWUEg/348s.jpg,4 star rating,['Cafes']
Ang Mo Kio,Pek Kio Market & Food Centre,https://s3-media0.fl.yelpcdn.com/bphoto/abT1vZ3UM9hLC-TdLIqn9g/348s.jpg,4.5 star rating,"['Coffee & Tea', 'Breakfast & Brunch']"
Ang Mo Kio,Springleaf Taiwan Porridge,https://s3-media0.fl.yelpcdn.com/bphoto/i6EIfwt-UH2ldGKiztwalg/348s.jpg,1 star rating,['Chinese']
Ang Mo Kio,Teochew Fish Soup - Fish Porridge,https://s3-media0.fl.yelpcdn.com/bphoto/U3dppwYpReUPqqh-hNHwew/348s.jpg,4 star rating,"['Street Vendors', 'Singaporean', 'Chinese']"
Ang Mo Kio,Hong Chang Eating House,https://s3-media0.fl.yelpcdn.com/bphoto/dEUySIl-YDuMgMdGXEDpNg/348s.jpg,5 star rating,['Chinese']
Ang Mo Kio,Rong Cheng Bak Kut Teh,https://s3-media0.fl.yelpcdn.com/bphoto/hd31VIWbfiar7W96JNqmBw/348s.jpg,2.5 star rating,['Singaporean']
Ang Mo Kio,Lam’s Singapore Culinary Enterprise Pte. Ltd,https://s3-media0.fl.yelpcdn.com/bphoto/Ht44xPNDL2UU-qhJnXaOhg/348s.jpg,4 star rating,['Chinese']
Ang Mo Kio,Hougang Fried Oyster,https://s3-media0.fl.yelpcdn.com/bphoto/ZJlQYYCBI_PdZVZyAs9wDw/348s.jpg,4.5 star rating,['Seafood']
Ang Mo Kio,Hong Kong Street Kum Kee,https://s3-media0.fl.yelpcdn.com/bphoto/gFhNCAiuYtF5U1QTNzPMSA/348s.jpg,3 star rating,['Asian Fusion']
Ang Mo Kio,Da Paolo Gastronomia - Bukit Timah,https://s3-media0.fl.yelpcdn.com/bphoto/HufgJlOc6UOa0mv8FwS9mQ/348s.jpg,3.5 star rating,"['Italian', 'Desserts', 'Coffee & Tea']"
Ang Mo Kio,Micro Bakery & Kitchen,https://s3-media0.fl.yelpcdn.com/bphoto/L-EDzJy5ok5dNDP6VWvDMw/348s.jpg,4 star rating,"['Coffee & Tea', 'Breakfast & Brunch', 'Bakeries']"
Ang Mo Kio,Tian Wai Tian Fishhead Steamboat,https://s3-media0.fl.yelpcdn.com/bphoto/h5fPc1E9AqtXD60cn5vVfw/348s.jpg,4 star rating,"['Chinese', 'Seafood']"
Ang Mo Kio,Pek Kio Seafood Delight,https://s3-media0.fl.yelpcdn.com/bphoto/svYVAg65KslUTddFlet8ZA/348s.jpg,4 star rating,"['Seafood', 'Food Stands']"
Ang Mo Kio,Meet & Meat,https://s3-media0.fl.yelpcdn.com/bphoto/evfOebL1Xd1pbxXjRj_41Q/348s.jpg,,['Steakhouses']
Ang Mo Kio,Food R Us,https://s3-media0.fl.yelpcdn.com/bphoto/59AmK550puTKWy9n97psQg/348s.jpg,3 star rating,"['Cantonese', 'Seafood']"
Ang Mo Kio,Hup Chong Hakka Yong Dou Foo,https://s3-media0.fl.yelpcdn.com/bphoto/uSDbQ8ElupMvJxwTYRs8wg/348s.jpg,4 star rating,['Food Stands']
Ang Mo Kio,Lai Wah Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/1Iq3_8fWpFbAuWDp9brgIQ/348s.jpg,4.5 star rating,['Chinese']
Ang Mo Kio,Café Etc.,https://s3-media0.fl.yelpcdn.com/bphoto/6reflZatbCafjt0pU7e9Sw/348s.jpg,5 star rating,"['Steakhouses', 'Bars']"
Ang Mo Kio,Saybons French Food Factory,https://s3-media0.fl.yelpcdn.com/bphoto/wVeQ-ShN4M8Xz5var2pyTg/348s.jpg,3.5 star rating,"['French', 'Creperies', 'Soup']"
Ang Mo Kio,YUBA Hut,https://s3-media0.fl.yelpcdn.com/bphoto/QkBddOamWi1aRCG7-94JMw/348s.jpg,4 star rating,['Japanese']
Ang Mo Kio,Pak Kashmiri Delights,https://s3-media0.fl.yelpcdn.com/bphoto/4grTlPRQpl-G1ad3Te76tA/348s.jpg,4 star rating,['Indian']
Ang Mo Kio,Eng Kee Bak Kut Teh,https://s3-media0.fl.yelpcdn.com/bphoto/5gBfjRVzyYRbgp5bQeIKYQ/348s.jpg,4 star rating,"['Singaporean', 'Chinese']"
Ang Mo Kio,Green Dot,https://s3-media0.fl.yelpcdn.com/bphoto/UqjCL1Gaz3phWfiwkuveWQ/348s.jpg,4 star rating,"['Breakfast & Brunch', 'Vegetarian']"
Ang Mo Kio,Hock Ann Noodles,https://s3-media0.fl.yelpcdn.com/bphoto/A86cogd2K8pMWJ56AYP28w/348s.jpg,5 star rating,['Noodles']
Ang Mo Kio,Tian Tian Xiang Claypot Rice,https://s3-media0.fl.yelpcdn.com/bphoto/rRVxvz79iV5kjqD7teL8bA/348s.jpg,4.5 star rating,"['Chinese', 'Asian Fusion']"
Ang Mo Kio,Astons Specialities,https://s3-media0.fl.yelpcdn.com/bphoto/RkDxLOs-FjA7Xw5-FJimQA/348s.jpg,4 star rating,['American (Traditional)']
Ang Mo Kio,My Cosy Corner,https://s3-media0.fl.yelpcdn.com/bphoto/yPOH9W2FGYHrUsLDYiN2Bw/348s.jpg,4 star rating,['Chinese']
Ang Mo Kio,Soi Thai Soi Nice,https://s3-media0.fl.yelpcdn.com/bphoto/LYML2zRm1RweMX5f07UC7Q/348s.jpg,4 star rating,['Thai']
Ang Mo Kio,HOME Bar & Kitchen,https://s3-media0.fl.yelpcdn.com/bphoto/P2TycYoPe0Gprxx0gYklfw/348s.jpg,5 star rating,['Gastropubs']
Ang Mo Kio,Boon’s Chicken Rice,https://s3-media0.fl.yelpcdn.com/bphoto/YoEwdfmIAM3HVfufDSTrNw/348s.jpg,4 star rating,['Chinese']
Ang Mo Kio,Verdure Cafe,https://s3-media0.fl.yelpcdn.com/bphoto/lhf5zWrefRt6nyJ5GIFfqg/348s.jpg,4 star rating,['Cafes']
Ang Mo Kio,Vava Bistro at Macritchie,https://s3-media0.fl.yelpcdn.com/bphoto/AY9Bp0Iitrn0qfqztLo3bw/348s.jpg,1.5 star rating,"['Bistros', 'International']"
Ang Mo Kio,Verdure Cafe,https://s3-media0.fl.yelpcdn.com/bphoto/lhf5zWrefRt6nyJ5GIFfqg/348s.jpg,4 star rating,['Cafes']
Ang Mo Kio,Sō,https://s3-media0.fl.yelpcdn.com/bphoto/2JQaL9Bgusb-LhgzTpqwdQ/348s.jpg,4.5 star rating,['Ramen']
Ang Mo Kio,Casper Seafood,https://s3-media0.fl.yelpcdn.com/bphoto/5mLexq0fiHPdtWxkAFKdBg/348s.jpg,,['Seafood']
Ang Mo Kio,Xin Heng Feng Guo Tiao Tan,https://s3-media0.fl.yelpcdn.com/bphoto/EHF_JT_58qrsrNl5nSgRBA/348s.jpg,4.5 star rating,['Chinese']
Ang Mo Kio,Soi Thai Soi Nice,https://s3-media0.fl.yelpcdn.com/bphoto/LYML2zRm1RweMX5f07UC7Q/348s.jpg,4 star rating,['Thai']
Ang Mo Kio,Curry & Curry,https://s3-media0.fl.yelpcdn.com/bphoto/ir_UKz4kZjfimpyz8IrgJQ/348s.jpg,3.5 star rating,['Indian']
Ang Mo Kio,Green Dot,https://s3-media0.fl.yelpcdn.com/bphoto/UqjCL1Gaz3phWfiwkuveWQ/348s.jpg,4 star rating,"['Breakfast & Brunch', 'Vegetarian']"
Ang Mo Kio,Daessiksin,https://s3-media0.fl.yelpcdn.com/bphoto/A4qe5uLX3JbqOwH24FyrnA/348s.jpg,,"['Korean', 'Barbeque']"
Ang Mo Kio,Bedok North 85 Carrot Cake and Fried Oyster,https://s3-media0.fl.yelpcdn.com/bphoto/8dWk_JjMymL_9EsDikdWYg/348s.jpg,5 star rating,"['Seafood', 'Bakeries']"
