Date,Address,Species,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,Year,Month,Day,Week,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,DayDuration,R_Humid
2007-08-07,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,T158,41.682587,-87.707973,2,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS,T158,41.682587,-87.707973,22,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,T162,41.725517,-87.614258,8,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA",CULEX PIPIENS,T162,41.725517,-87.614258,7,1,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,13,0,2007,8,7,32,1,91,72,82.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,853,74.26579700356606
2007-08-07,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS,T218,41.948167,-87.730698,23,0,2007,8,7,32,1,91,72,82.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,853,74.26579700356606
2007-08-07,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,2,0,2007,8,7,32,1,91,72,82.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,853,74.26579700356606
2007-08-07,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS,T220,41.963976,-87.69181,4,0,2007,8,7,32,1,91,72,82.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,853,74.26579700356606
2007-08-07,"4000 North Tripp Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,T001,41.953705,-87.733974,1,0,2007,8,7,32,1,91,72,82.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,853,74.26579700356606
2007-08-07,"4000 North Tripp Avenue, Chicago, IL 60641, USA",CULEX PIPIENS,T001,41.953705,-87.733974,1,0,2007,8,7,32,1,91,72,82.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,853,74.26579700356606
2007-08-07,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,3,0,2007,8,7,32,1,91,72,82.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,853,74.26579700356606
2007-08-07,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS,T003,41.964242,-87.757639,7,0,2007,8,7,32,1,91,72,82.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,853,74.26579700356606
2007-08-07,"6000 North Avondale Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,T006,41.990284,-87.797127,6,0,2007,8,7,32,1,91,72,82.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,853,74.26579700356606
2007-08-07,"6000 North Avondale Avenue, Chicago, IL 60631, USA",CULEX PIPIENS,T006,41.990284,-87.797127,17,0,2007,8,7,32,1,91,72,82.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,853,74.26579700356606
2007-08-07,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,T008,42.008314,-87.777921,29,0,2007,8,7,32,1,91,72,82.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,853,74.26579700356606
2007-08-07,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,T008,42.008314,-87.777921,40,0,2007,8,7,32,1,91,72,82.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,853,74.26579700356606
2007-08-07,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,T008,42.008314,-87.777921,1,0,2007,8,7,32,1,91,72,82.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,853,74.26579700356606
2007-08-07,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,T008,42.008314,-87.777921,50,1,2007,8,7,32,1,91,72,82.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,853,74.26579700356606
2007-08-07,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,T008,42.008314,-87.777921,20,1,2007,8,7,32,1,91,72,82.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,853,74.26579700356606
2007-08-07,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,26,0,2007,8,7,32,1,91,72,82.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,853,74.26579700356606
2007-08-07,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,T012,41.991429,-87.747113,23,0,2007,8,7,32,1,91,72,82.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,853,74.26579700356606
2007-08-07,"2700 South Western Avenue, Chicago, IL 60608, USA",CULEX PIPIENS,T034,41.843811,-87.686763,1,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,T037,41.921177,-87.79518,15,0,2007,8,7,32,1,91,72,82.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,853,74.26579700356606
2007-08-07,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX PIPIENS,T037,41.921177,-87.79518,8,0,2007,8,7,32,1,91,72,82.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,853,74.26579700356606
2007-08-07,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS,T043,41.857402,-87.694991,4,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"1000 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,T085,41.721474,-87.648064,5,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"1000 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,T085,41.721474,-87.648064,2,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"1000 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,T088,41.869107,-87.696293,1,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,T161,41.719059,-87.675088,12,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",CULEX PIPIENS,T161,41.719059,-87.675088,9,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"1800 West Leland Avenue, Chicago, IL 60640, USA",CULEX PIPIENS/RESTUANS,T219,41.966987,-87.674677,3,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"1800 West Leland Avenue, Chicago, IL 60640, USA",CULEX PIPIENS,T219,41.966987,-87.674677,5,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"6400 West Strong Street, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T014,41.970248,-87.787992,29,0,2007,8,7,32,1,91,72,82.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,853,74.26579700356606
2007-08-07,"6400 West Strong Street, Chicago, IL, USA",CULEX PIPIENS,T014,41.970248,-87.787992,44,1,2007,8,7,32,1,91,72,82.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,853,74.26579700356606
2007-08-07,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX PIPIENS/RESTUANS,T018,42.010412,-87.66214,1,0,2007,8,7,32,1,91,72,82.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,853,74.26579700356606
2007-08-07,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,T030,41.89923,-87.716788,1,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"2000 East 111th Street, Chicago, IL 60628, USA",CULEX PIPIENS/RESTUANS,T084,41.692555,-87.598865,6,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"2000 East 111th Street, Chicago, IL 60628, USA",CULEX PIPIENS,T084,41.692555,-87.598865,5,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,T144,41.94016,-87.794896,1,0,2007,8,7,32,1,91,72,82.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,853,74.26579700356606
2007-08-07,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,T144,41.94016,-87.794896,8,0,2007,8,7,32,1,91,72,82.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,853,74.26579700356606
2007-08-07,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,T160,41.903002,-87.688267,19,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,T160,41.903002,-87.688267,1,1,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS,T160,41.903002,-87.688267,6,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,T095,41.704336,-87.703736,1,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,T035A,41.836644,-87.677737,4,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",CULEX RESTUANS,T035A,41.836644,-87.677737,1,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"4200 West 31st Street, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,T036,41.837085,-87.729384,2,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,18,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS,T039,41.911824,-87.726737,6,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"2200 West Pershing Road, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,T060,41.823065,-87.678378,1,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,13,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS,T061,41.801179,-87.679447,9,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,T065,41.778297,-87.752411,29,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS,T065,41.778297,-87.752411,4,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS,T066,41.77166,-87.703047,7,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"7300 Cicero Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,T067,41.759346,-87.745602,4,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"7300 Cicero Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,T067,41.759346,-87.745602,2,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,T069,41.768388,-87.678649,5,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"5200 South Nordica Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,T070,41.797616,-87.797894,5,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,18,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS,T073,41.773215,-87.60088,9,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,T074,41.822536,-87.666343,39,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,T074,41.822536,-87.666343,3,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,T074,41.822536,-87.666343,45,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"4700 South Cornell Avenue, Chicago, IL 60615, USA",CULEX PIPIENS/RESTUANS,T075,41.799282,-87.585487,7,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"4700 South Cornell Avenue, Chicago, IL 60615, USA",CULEX PIPIENS,T075,41.799282,-87.585487,9,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,2,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX RESTUANS,T079,41.766202,-87.562889,1,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS,T079,41.766202,-87.562889,2,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,2,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS,T080,41.754676,-87.612922,1,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,T081,41.821582,-87.627796,8,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX RESTUANS,T081,41.821582,-87.627796,2,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX PIPIENS,T081,41.821582,-87.627796,7,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,T082,41.803423,-87.642984,16,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,T082,41.803423,-87.642984,8,1,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T083,41.754292,-87.590773,5,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,T083,41.754292,-87.590773,9,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,21,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,9,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS,T155,41.776156,-87.778927,1,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,4,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"East 138th Street, Riverdale, IL 60827, USA",CULEX PIPIENS/RESTUANS,T097,41.644612,-87.604498,18,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"East 138th Street, Riverdale, IL 60827, USA",CULEX PIPIENS,T097,41.644612,-87.604498,26,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T099,41.733643,-87.55551,1,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,T099,41.733643,-87.55551,4,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"9800 South Avenue G, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T100,41.717753,-87.531657,13,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"9800 South Avenue G, Chicago, IL 60617, USA",CULEX PIPIENS,T100,41.717753,-87.531657,10,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,25,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX RESTUANS,T102,41.750498,-87.605294,1,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS,T102,41.750498,-87.605294,35,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,T027,41.984809,-87.728492,11,0,2007,8,7,32,1,91,72,82.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,853,74.26579700356606
2007-08-07,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS,T027,41.984809,-87.728492,1,0,2007,8,7,32,1,91,72,82.0,73,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25,9.0,853,74.26579700356606
2007-08-07,"West 37th Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T157,41.825902,-87.667827,1,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-07,"West 37th Place, Chicago, IL, USA",CULEX RESTUANS,T157,41.825902,-87.667827,1,0,2007,8,7,32,2,92,73,82.0,73,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24,8.8,853,74.26579700356606
2007-08-08,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,30,1,2007,8,8,32,2,87,74,80.0,72,74.0,0.0,16.0,0.09,29.18,29.81,1.5,4,6.4,851,76.63566627166244
2007-08-08,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0,2007,8,8,32,2,87,74,80.0,72,74.0,0.0,16.0,0.09,29.18,29.81,1.5,4,6.4,851,76.63566627166244
2007-08-08,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0,2007,8,8,32,2,87,74,80.0,72,74.0,0.0,16.0,0.09,29.18,29.81,1.5,4,6.4,851,76.63566627166244
2007-08-08,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0,2007,8,8,32,2,87,74,80.0,72,74.0,0.0,16.0,0.09,29.18,29.81,1.5,4,6.4,851,76.63566627166244
2007-08-08,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,40,0,2007,8,8,32,2,87,74,80.0,72,74.0,0.0,16.0,0.09,29.18,29.81,1.5,4,6.4,851,76.63566627166244
2007-08-08,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0,2007,8,8,32,2,87,74,80.0,72,74.0,0.0,16.0,0.09,29.18,29.81,1.5,4,6.4,851,76.63566627166244
2007-08-08,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,45,0,2007,8,8,32,2,87,74,80.0,72,74.0,0.0,16.0,0.09,29.18,29.81,1.5,4,6.4,851,76.63566627166244
2007-08-08,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,8,8,32,2,87,74,80.0,72,74.0,0.0,16.0,0.09,29.18,29.81,1.5,4,6.4,851,76.63566627166244
2007-08-08,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,8,8,32,2,87,74,80.0,72,74.0,0.0,16.0,0.09,29.18,29.81,1.5,4,6.4,851,76.63566627166244
2007-08-08,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,8,8,32,2,87,74,80.0,72,74.0,0.0,16.0,0.09,29.18,29.81,1.5,4,6.4,851,76.63566627166244
